année;caractère moyen (rapport entre largeur x longueur de la molette / nombre de motifs horizontaux x nombre de motifs verticaux;commentaire;DESSIN n° rempli lorsque le décor à la molette est associé à une forme de vase dessiné;dévellopé;égal type;équi type;Fait;INDIVIDU;largeur;longueur;LOT;molette référence;N° enregistrement;N° isolation 1;N° PERIODE;N° PHASE;N° SEQUENCE;nbre motifs h;nbre motifs v;nom du décor;non. Molette non dessiné (encrage);oui. Molette dessiné (encrage);position décor;site;Tombe;TYPE DE DÉCOR;US;Zone
197071 ;0,00 ;;;incomplet;"GIND
HIND";;;INDIVIDU;;;;non ;4357;518;;;;>5;>=2;carrés;;oui;épaule;45 302 01;;molette;188;
197071 ;0,00 ;2 passages ou 2 registres accolés.;;incomplet;B10;;;INDIVIDU;0,90;;;oui;4358;519;;;;>=3;1;oves;;oui;épaule;45 302 01;;molette;187;
197071 ;0,00 ;;;incomplet;LIND;;;INDIVIDU;;;;non ;4359;520;;;;>3;2;chevrons;;oui;indéterminée;45 302 01;;molette;187;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;0,95;;;non ;4360;521;;;;>5;3;carrés;;oui;épaule;45 302 01;;molette;185;
197071 ;0,00 ;;;incomplet;;G19;;INDIVIDU;1,05;;;non ;4361;522;;;;>4;2;carrés;;oui;épaule;45 302 01;;molette;185;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;0,95;;;non ;4362;523;;;;>5;3;carrés;;oui;épaule;45 302 01;;molette;185;
197071 ;0,00 ;;;incomplet;;G19;;INDIVIDU;;;;non ;4363;524;;;;>8;2;carrés;;oui;épaule;45 302 01;;molette;185;
197071 ;0,00 ;2 passages;;incomplet;HIND;;;INDIVIDU;0,80;;;non ;4364;525;;;;>4;>=2;carrés;;oui;indéterminée;45 302 01;;molette;185;
197071 ;0,00 ;;;incomplet;GIND;;;INDIVIDU;0,85;;;non ;4365;526;;;;>10;2;carrés;;oui;épaule;45 302 01;;molette;185;
197071 ;0,00 ;2 registres;;incomplet;H1;;;INDIVIDU;1,00;;;non ;4366;527;;;;>14;3;carrés;;oui;épaule;45 302 01;;molette;184;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;0,95;;;non ;4367;528;;;;>14;3;carrés;;oui;épaule;45 302 01;;molette;184;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,00;;;non ;4368;529;;;;>9;3;carrés;;oui;épaule;45 302 01;;molette;184;
197071 ;0,00 ;;;incomplet;;H1;;INDIVIDU;0,95;;;non ;4369;530;;;;>12;3;carrés;;oui;épaule;45 302 01;;molette;184;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;0,85;;;non ;4370;531;;;;>8;3;carrés;;oui;épaule;45 302 01;;molette;184;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,05;;;non ;4371;532;;;;>10;3;carrés;;oui;épaule;45 302 01;;molette;184;
197071 ;0,09 ;;;complet;H1;;;INDIVIDU;1,05;3,95;;non ;4372;533;;;;15;3;carrés;;oui;épaule;45 302 01;;molette;184;
197071 ;0,00 ;;;incomplet;H13;;;INDIVIDU;1,00;;;non ;4373;534;;;;>10;3;carrés;;oui;épaule;45 302 01;;molette;184;
197071 ;0,09 ;;174;complet;H1;;;INDIVIDU;1,05;4,00;;oui;4374;535;;;;15;3;carrés;;oui;épaule;45 302 01;;molette;184;
197071 ;0,00 ;;;incomplet;;G8;;INDIVIDU;1,15;;;non ;4375;536;;;;>11;2;carrés;;oui;épaule;45 302 01;;molette;291;
197071 ;?;Plusieurs passages illisibles.;;complet;;H1;;INDIVIDU;1,00;;;non ;4376;537;;;;;3;carrés;;oui;épaule;45 302 01;;molette;291;
197071 ;0,00 ;;;incomplet;;H5;;INDIVIDU;1,00;;;non ;4377;538;;;;>6;3;carrés;;oui;épaule;45 302 01;;molette;283;
197071 ;0,09 ;;;complet;H13;;;INDIVIDU;1,05;4,00;;oui;4378;539;;;;15;3;carrés;;oui;épaule;45 302 01;;molette;210;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,00;;;non ;4379;540;;;;>12;3;carrés;;oui;épaule;45 302 01;;molette;210;
197071 ;0,00 ;;175;incomplet;H1;;;INDIVIDU;1,10;;;non ;4380;541;;;;>13;3;carrés;;oui;épaule;45 302 01;;molette;210;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,00;;;non ;4381;542;;;;>=15;3;carrés;;oui;épaule;45 302 01;;molette;210;
197071 ;0,00 ;2 registres;;incomplet;H1;;;INDIVIDU;1,05;;;non ;4382;543;;;;>9;3;carrés;;oui;épaule;45 302 01;;molette;210;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,00;;;non ;4383;544;;;;>6;3;carrés;;oui;épaule;45 302 01;;molette;210;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;1,00;;;non ;4384;545;;;;>8;3;carrés;;oui;épaule;45 302 01;;molette;210;
197071 ;0,00 ;;193;incomplet;"GIND
HIND";;;INDIVIDU;;;;non ;4385;546;;;;>6;>=2;carrés;;oui;épaule;45 302 01;;molette;210;
197071 ;0,00 ;;;incomplet;;H13;;INDIVIDU;1,00;;;non ;4387;548;;;;>8;3;carrés;;oui;épaule;45 302 01;;molette;212;
197071 ;0,00 ;;;incomplet;;H13;;INDIVIDU;1,10;;;non ;4388;549;;;;>13;3;carrés;;oui;épaule;45 302 01;;molette;212;
197071 ;0,00 ;;;incomplet;H12;;;INDIVIDU;1,00;;;non ;4389;550;;;;>8;3;carrés;;oui;épaule;45 302 01;;molette;212;
197071 ;0,00 ;;;incomplet;;H13;;INDIVIDU;0,95;;;non ;4390;551;;;;>9;3;carrés;;oui;épaule;45 302 01;;molette;212;
197071 ;0,00 ;;;incomplet;;G2;;INDIVIDU;;;;non ;4391;552;;;;>6;2;carrés;;oui;épaule;45 302 01;;molette;212;
197071 ;?;2 registres illisible.;;complet;H13;;;INDIVIDU;0,95;;;non ;4392;553;;;;;3;carrés;;oui;épaule;45 302 01;;molette;213;
197071 ;0,00 ;Put-être trois motifs verticaux.;;incomplet;HIND;;;INDIVIDU;0,70;;;non ;4393;554;;;;>12;3;carrés;;oui;épaule;45 302 01;;molette;213;
197071 ;0,00 ;;;incomplet;;C4;;INDIVIDU;1,20;;;non ;4394;555;;;;>8;2;bâtons;;oui;épaule;45 302 01;;molette;213;
197071 ;0,00 ;;;incomplet;;G18;;INDIVIDU;0,80;;;non ;4395;556;;;;>7;2;carrés;;oui;épaule;45 302 01;;molette;213;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,00;;;non ;4396;557;;;;>=14;3;carrés;;oui;épaule;45 302 01;;molette;213;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;1,00;;;non ;4397;558;;;;>=14;3;carrés;;oui;épaule;45 302 01;;molette;213;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,00;;;non ;4398;559;;;;>12;3;carrés;;oui;épaule;45 302 01;;molette;213;
197071 ;0,00 ;2 passages superposés décalés.;;incomplet;H1;;;INDIVIDU;1,10;;;non ;4399;560;;;;>11;3;carrés;;oui;épaule;45 302 01;;molette;213;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,10;;;non ;4400;561;;;;>10;3;carrés;;oui;épaule;45 302 01;;molette;213;
197071 ;0,00 ;;;incomplet;;C4;;INDIVIDU;1,20;;;non ;4401;562;;;;>=13;2;bâtons;;oui;épaule;45 302 01;;molette;214;
197071 ;0,00 ;;;incomplet;GIND;;;INDIVIDU;0,55;;;non ;4402;563;;;;>6;2;carrés;;oui;épaule;45 302 01;;molette;214;
197071 ;0,00 ;;;incomplet;;HIND;;INDIVIDU;0,95;;;non ;4403;564;;;;>7;3;carrés;;oui;épaule;45 302 01;;molette;214;
197071 ;0,00 ;;159;incomplet;A12;;;INDIVIDU;0,90;;;non ;4404;565;;;;>10;3;losanges;;oui;épaule;45 302 01;;molette;214;
197071 ;0,00 ;;;incomplet;;H13;;INDIVIDU;1,00;;;non ;4405;566;;;;>14;3;carrés;;oui;épaule;45 302 01;;molette;215;
197071 ;0,00 ;2 passages superposés décalés.;;incomplet;;H1;;INDIVIDU;;;;non ;4406;567;;;;>=14;>=2;carrés;;oui;épaule;45 302 01;;molette;215;
197071 ;0,00 ;;;incomplet;;H1;;INDIVIDU;1,05;;;non ;4407;568;;;;>13;3;carrés;;oui;épaule;45 302 01;;molette;215;
197071 ;0,00 ;;;incomplet;;G1;;INDIVIDU;0,65;;;non ;4408;569;;;;>11;2;carrés;;oui;épaule;45 302 01;;molette;215;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,05;;;non ;4409;570;;;;>9;3;carrés;;oui;épaule;45 302 01;;molette;215;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;0,65;;;non ;4410;571;;;;>10;>=2;carrés;;oui;épaule;45 302 01;;molette;215;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;1,00;;;non ;4411;572;;;;>10;3;carrés;;oui;épaule;45 302 01;;molette;216;
197071 ;0,00 ;;;incomplet;;H1;;INDIVIDU;1,05;;;non ;4412;573;;;;>11;3;carrés;;oui;épaule;45 302 01;;molette;216;
197071 ;0,00 ;;;incomplet;H12;;;INDIVIDU;0,85;;;non ;4413;574;;;;>14;3;carrés;;oui;épaule;45 302 01;;molette;216;
197071 ;0,00 ;;;incomplet;BIND;;;INDIVIDU;0,80;;;non ;4414;575;;;;>3;1;oves;;oui;indéterminée;45 302 01;;molette;217;
197071 ;0,00 ;;;incomplet;G12;;;INDIVIDU;0,95;;;non ;4415;576;;;;>11;2;bâtons;;oui;épaule;45 302 01;;molette;217;
197071 ;0,00 ;;;incomplet;GIND;;;INDIVIDU;0,90;;;non ;4416;577;;;;>3;2;carrés;;oui;épaule;45 302 01;;molette;217;
197071 ;0,00 ;;;incomplet;;G11;;INDIVIDU;0,85;;;non ;4417;578;;;;>4;2;carrés;;oui;épaule;45 302 01;;molette;217;
197071 ;0,00 ;2 passages superposés.;;incomplet;;G8;;INDIVIDU;1,10;;;non ;4418;579;;;;>7;2;carrés;;oui;épaule;45 302 01;;molette;217;
197071 ;0,10 ;2 registres.;;complet;H1;;;INDIVIDU;1,10;3,90;;non ;4419;580;;;;15;3;carrés;;oui;épaule;45 302 01;;molette;218;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;0,85;;;non ;4420;581;;;;>13;3;carrés;;oui;épaule;45 302 01;;molette;218;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,05;;;non ;4421;582;;;;>11;3;carrés;;oui;épaule;45 302 01;;molette;218;
197071 ;0,09 ;;;complet;H1;;;INDIVIDU;1,00;4,15;;non ;4422;583;;;;>15;3;carrés;;oui;épaule;45 302 01;;molette;219;
197071 ;0,10 ;;;complet;H12;;;INDIVIDU;0,90;4,00;;oui;4423;584;;;;12;3;carrés;;oui;épaule;45 302 01;;molette;219;
197071 ;0,10 ;;;complet;H12;;;INDIVIDU;0,95;3,85;;non ;4424;585;;;;12;3;carrés;;oui;épaule;45 302 01;;molette;219;
197071 ;0,00 ;2 passages superposés.;;incomplet;;H1;;INDIVIDU;1,05;;;non ;4425;586;;;;>13;3;carrés;;oui;épaule;45 302 01;;molette;219;
197071 ;0,00 ;;;incomplet;;H11;;INDIVIDU;0,70;;;non ;4426;587;;;;>4;>=2;carrés;;oui;épaule;45 302 01;;molette;219;
197071 ;0,00 ;;;incomplet;H13;;;INDIVIDU;1,00;;;non ;4427;588;;;;>=14;3;carrés;;oui;épaule;45 302 01;;molette;219;
197071 ;0,10 ;;;complet;H1;;;INDIVIDU;1,05;4,20;;non ;4428;589;;;;15;3;carrés;;oui;épaule;45 302 01;;molette;220;
197071 ;0,09 ;2 registres.;190;complet;H1;;;INDIVIDU;1,00;4,05;;non ;4429;590;;;;15;3;carrés;;oui;épaule;45 302 01;;molette;220;
197071 ;0,00 ;;;incomplet;;G11;;INDIVIDU;0,80;;;non ;4430;591;;;;>6;2;carrés;;oui;épaule;45 302 01;;molette;220;
197071 ;0,09 ;;192;complet;H1;;;INDIVIDU;1,00;4,00;;non ;4431;592;;;;15;3;carrés;;oui;épaule;45 302 01;;molette;221;
197071 ;0,00 ;;;incomplet;H9;;;INDIVIDU;1,10;;;oui;4432;593;;;;>9;3;carrés;;oui;épaule;45 302 01;;molette;222;
197071 ;0,09 ;;;complet;H1;;;INDIVIDU;1,05;4,05;;non ;4433;594;;;;15;3;carrés;;oui;épaule;45 302 01;;molette;222;
197071 ;0,00 ;2 registres.;;incomplet;G3;;;INDIVIDU;0,75;;;non ;4434;595;;;;>11;2;carrés;;oui;épaule;45 302 01;;molette;223;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;0,95;;;non ;4435;596;;;;>6;3;carrés;;oui;épaule;45 302 01;;molette;223;
197071 ;0,00 ;;;incomplet;H12;;;INDIVIDU;0,95;;;non ;4436;597;;;;>10;3;carrés;;oui;épaule;45 302 01;;molette;223;
197071 ;0,00 ;2 registres;;incomplet;H9;;;INDIVIDU;0,95;;;non ;4437;598;;;;>10;3;carrés;;oui;épaule;45 302 01;;molette;223;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,05;;;non ;4438;599;;;;>=13;3;carrés;;oui;épaule;45 302 01;;molette;223;
197071 ;0,11 ;;;complet;H12;;;INDIVIDU;0,95;3,85;;non ;4439;600;;;;11;3;carrés;;oui;épaule;45 302 01;;molette;223;
197071 ;0,00 ;Non dessinée;;incomplet;N1;;;INDIVIDU;;;;non ;4440;601;;;;>=1;1;médaillon;;oui;épaule;45 302 01;;molette;223;
197071 ;0,00 ;;;incomplet;;H12;;INDIVIDU;0,95;;;non ;4441;602;;;;>7;3;carrés;;oui;lèvre;45 302 01;;molette;223;
197071 ;0,00 ;;;incomplet;G15;;;INDIVIDU;0,95;;;non ;4442;603;;;;>10;2;carrés;;oui;épaule;45 302 01;;molette;223;
197071 ;0,18 ;;;complet;C4;;;INDIVIDU;1,25;3,50;;oui;4443;604;;;;12;2;bâtons;;oui;épaule;45 302 01;;molette;223;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;1,00;;;non ;4444;605;;;;>5;3;carrés;;oui;indéterminée;45 302 01;;molette;223;
197071 ;0,00 ;2 registres.;;incomplet;HIND;;;INDIVIDU;1,00;;;non ;4445;606;;;;>4;3;carrés;;oui;épaule;45 302 01;;molette;223;
197071 ;0,00 ;;;incomplet;G8;;;INDIVIDU;1,15;;;non ;4446;607;;;;>=10;2;carrés;;oui;épaule;45 302 01;;molette;224;
197071 ;0,09 ;Molette illisible.;;complet;H1;;;INDIVIDU;1,00;4,00;;non ;4447;608;;;;15;3;carrés;;oui;épaule;45 302 01;;molette;224;
197071 ;0,00 ;2 registres.;;incomplet;H1;;;INDIVIDU;1,05;;;non ;4448;609;;;;>14;3;carrés;;oui;épaule;45 302 01;;molette;224;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,05;;;non ;4449;610;;;;>=15;3;carrés;;oui;épaule;45 302 01;;molette;224;
197071 ;0,09 ;;;complet;H1;;;INDIVIDU;1,05;4,00;;non ;4450;611;;;;15;3;carrés;;oui;épaule;45 302 01;;molette;224;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,00;;;non ;4451;612;;;;>9;3;carrés;;oui;épaule;45 302 01;;molette;224;
197071 ;0,00 ;;191;incomplet;;G2;;INDIVIDU;0,90;;;non ;4452;613;;;;>7;2;carrés;;oui;lèvre;45 302 01;;molette;224;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,05;;;non ;4453;614;;;;>9;3;carrés;;oui;épaule;45 302 01;;molette;224;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,00;;;non ;4454;615;;;;>12;3;carrés;;oui;épaule;45 302 01;;molette;224;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,05;;;non ;4455;616;;;;>9;3;carrés;;oui;épaule;45 302 01;;molette;224;
197071 ;0,00 ;;;incomplet;;H13;;INDIVIDU;0,90;;;non ;4456;617;;;;>11;3;carrés;;oui;épaule;45 302 01;;molette;225;
197071 ;0,00 ;2 registres.;;incomplet;;G1;;INDIVIDU;0,70;;;non ;4457;618;;;;>11;2;carrés;;oui;épaule;45 302 01;;molette;225;
197071 ;0,00 ;;;incomplet;H13;;;INDIVIDU;1,00;;;non ;4458;619;;;;>10;3;carrés;;oui;épaule;45 302 01;;molette;225;
197071 ;0,00 ;;;incomplet;;H13;;INDIVIDU;1,00;;;non ;4459;620;;;;>9;3;carrés;;oui;épaule;45 302 01;;molette;225;
197071 ;0,00 ;Peut-être 2 registres accolés.;;incomplet;HIND;;;INDIVIDU;;;;non ;4460;621;;;;>=9;3;carrés;;oui;épaule;45 302 01;;molette;225;
197071 ;0,00 ;2 registres.;;incomplet;;H4;;INDIVIDU;;;;non ;4461;622;;;;>9;>=2;carrés;;oui;épaule;45 302 01;;molette;225;
197071 ;0,00 ;;;incomplet;GIND;;;INDIVIDU;;;;non ;4462;623;;;;>=12;2;carrés;;oui;épaule;45 302 01;;molette;225;
197071 ;0,00 ;Si développé complet, longueur = 4.3 cm. 2 registres.;;incomplet;;G17;;INDIVIDU;0,70;;;non ;4463;624;;;;>=15;2;carrés;;oui;épaule;45 302 01;;molette;226;
197071 ;0,00 ;;;incomplet;H13;;;INDIVIDU;1,00;;;non ;4464;625;;;;>11;3;carrés;;oui;épaule;45 302 01;;molette;225;
197071 ;0,09 ;;202;complet;H1;;;INDIVIDU;1,00;4,00;;non ;4465;626;;;;15;3;carrés;;oui;épaule;45 302 01;;molette;112;
197071 ;0,00 ;;;incomplet;;G5;;INDIVIDU;0,75;;;non ;4466;627;;;;>6;2;carrés;;oui;épaule;45 302 01;;molette;112;
197071 ;0,00 ;2 passages superposés.;;incomplet;AIND;;;INDIVIDU;0,80;;;non ;4467;628;;;;>5;2;losanges;;oui;épaule;45 302 01;;molette;112;
197071 ;0,00 ;;;incomplet;H12;;;INDIVIDU;0,90;;;non ;4468;629;;;;>10;3;carrés;;oui;épaule;45 302 01;;molette;112;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,00;;;non ;4469;630;;;;>9;3;carrés;;oui;épaule;45 302 01;;molette;112;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,00;;;non ;4470;631;;;;>10;3;carrés;;oui;épaule;45 302 01;;molette;112;
197071 ;0,00 ;;231;incomplet;;G18;;INDIVIDU;0,80;;;non ;4471;632;;;;>7;2;carrés;;oui;épaule;45 302 01;;molette;108;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,00;;;non ;4472;633;;;;>3;3;carrés;;oui;épaule;45 302 01;;molette;112;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,00;;;non ;4473;634;;;;>9;3;carrés;;oui;épaule;45 302 01;;molette;112;
197071 ;0,00 ;;;incomplet;;H1;;INDIVIDU;1,00;;;non ;4474;635;;;;>13;3;carrés;;oui;épaule;45 302 01;;molette;112;
197071 ;0,00 ;;;incomplet;G12;;;INDIVIDU;1,20;;;non ;4475;636;;;;>5;2;carrés;;oui;épaule;45 302 01;;molette;112;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,00;;;non ;4476;637;;;;>9;3;carrés;;oui;épaule;45 302 01;;molette;112;
197071 ;0,00 ;;;incomplet;GIND;;;INDIVIDU;0,80;;;non ;4477;638;;;;>7;2;carrés;;oui;épaule;45 302 01;;molette;112;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;1,00;;;non ;4478;639;;;;>6;3;carrés;;oui;épaule;45 302 01;;molette;112;
197071 ;0,00 ;2 passages superposés.;;incomplet;H1;;;INDIVIDU;1,00;;;non ;4479;640;;;;>10;3;carrés;;oui;épaule;45 302 01;;molette;112;
197071 ;0,00 ;;;incomplet;;H12;;INDIVIDU;;;;non ;4480;641;;;;>7;>=2;carrés;;oui;épaule;45 302 01;;molette;112;
197071 ;0,00 ;A comparer  et à compléter si incomplet.;;incomplet;;H1;;INDIVIDU;0,90;;;non ;4481;642;;;;>12;3;carrés;;oui;épaule;45 302 01;;molette;112;
197071 ;0,24 ;;;complet;G20;;;INDIVIDU;1,10;4,80;;oui;4482;643;;;;11;2;carrés;;oui;épaule;45 302 01;;molette;110;
197071 ;0,00 ;2 registres.;;incomplet;HIND;;;INDIVIDU;1,05;;;non ;4483;644;;;;>9;3;carrés;;oui;épaule;45 302 01;;molette;110;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;0,70;;;non ;4484;645;;;;>9;3;carrés;;oui;épaule;45 302 01;;molette;110;
197071 ;0,00 ;;;incomplet;G8;;;INDIVIDU;1,10;;;non ;4485;646;;;;>7;2;carrés;;oui;épaule;45 302 01;;molette;110;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;0,90;;;non ;4486;647;;;;>5;3;carrés;;oui;épaule;45 302 01;;molette;110;
197071 ;0,00 ;;;incomplet;G12;;;INDIVIDU;1,15;;;non ;4487;648;;;;>7;2;carrés;;oui;épaule;45 302 01;;molette;110;
197071 ;0,00 ;;;incomplet;G20;;;INDIVIDU;1,10;;;non ;4488;649;;;;>6;2;carrés;;oui;épaule;45 302 01;;molette;110;
197071 ;0,00 ;;;incomplet;FIND GIND;;5;INDIVIDU;;;;non ;4489;650;;;;>3;>=1;carrés;;oui;épaule;45 302 01;;molette;109;
197071 ;0,00 ;;;incomplet;HIND;;5;INDIVIDU;0,80;;;non ;4490;651;;;;>6;3;carrés;;oui;épaule;45 302 01;;molette;108;
197071 ;0,00 ;2 registres ?;;incomplet;E6;;5;INDIVIDU;1,00;;;oui;4491;652;;;;>8;1;V;;oui;panse;45 302 01;;molette;108;
197071 ;0,00 ;;;incomplet;H1;;5;INDIVIDU;1,00;;;non ;4492;653;;;;>13;3;carrés;;oui;épaule;45 302 01;;molette;107;
197071 ;0,00 ;;;incomplet;H12;;;INDIVIDU;0,95;;;non ;4493;654;;;;>13;3;carrés;;oui;épaule;45 302 01;;molette;107;
197071 ;0,00 ;2 registres.;;incomplet;H11;;;INDIVIDU;0,95;;;non ;4494;655;;;;>6;2;carrés;;oui;épaule;45 302 01;;molette;107;
197071 ;;;230;incomplet;FIND GIND;;;INDIVIDU;;;;non ;4495;656;;;;;;carrés;;oui;panse;45 302 01;;molette;107;
197071 ;0,00 ;;;incomplet;C8;;;INDIVIDU;0,95;;;oui;4496;657;;;;>=14;>=1;bâtons;;oui;épaule;45 302 01;;molette;105;
197071 ;0,00 ;;;incomplet;AIND;;;INDIVIDU;0,95;;;non ;4497;658;;;;>8;5;losanges;;oui;épaule;45 302 01;;molette;105;
197071 ;0,00 ;;;incomplet;G12;;;INDIVIDU;1,20;;;oui;4498;659;;;;>=8;2;carrés;;oui;épaule;45 302 01;;molette;104;
197071 ;0,00 ;;;incomplet;;G13;;INDIVIDU;;;;non ;4499;660;;;;>6;>=2;carrés;;oui;épaule;45 302 01;;molette;104;
197071 ;0,00 ;;;incomplet;DIND;;;INDIVIDU;;;;non ;4500;661;;;;>6;2;triangles;;oui;indéterminée;45 302 01;;molette;96;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;1,10;;;non ;4501;662;;;;>10;3;carrés;;oui;épaule;45 302 01;;molette;96;
197071 ;0,00 ;;;incomplet;;A4;;INDIVIDU;1,05;;;non ;4502;663;;;;>6;6;losanges;;oui;épaule;45 302 01;;molette;62;
197071 ;0,00 ;;;incomplet;GIND;;;INDIVIDU;1,30;;;non ;4503;664;;;;>=10;2;carrés;;oui;épaule;45 302 01;;molette;213;
197071 ;0,00 ;;;incomplet;AIND;;;INDIVIDU;;;;non ;4504;665;;;;>7;>=5;losanges;;oui;épaule;45 302 01;;molette;91;
197071 ;0,00 ;;;incomplet;BIND;;;INDIVIDU;;;;non ;4505;666;;;;>2;1;oves;;oui;indéterminée;45 302 01;;molette;91;
197071 ;0,00 ;;;incomplet;J1;;;INDIVIDU;;;;oui;4506;667;;;;>=2;1;ondes;;oui;panse;45 302 01;;molette;91;
197071 ;0,00 ;;;incomplet;A4;;;INDIVIDU;1,00;;;non ;4507;668;;;;>7;7;losanges;;oui;épaule;45 302 01;;molette;90;
197071 ;0,00 ;Décor composé ou superposé.;;incomplet;;B8;;INDIVIDU;;;;non ;4508;669;;;;>9;>=2;oves;;oui;indéterminée;45 302 01;;molette;90;
197071 ;0,00 ;;;incomplet;AIND;;;INDIVIDU;;;;non ;4509;670;;;;>5;>=4;losanges;;oui;indéterminée;45 302 01;;molette;90;
197071 ;0,00 ;;;incomplet;A5;;;INDIVIDU;0,85;;;non ;4510;671;;;;>=9;4;losanges;;oui;épaule;45 302 01;;molette;88;
197071 ;0,00 ;;;incomplet;A9;;4;INDIVIDU;0,90;;;oui;4511;672;;;;>10;5;losanges;;oui;épaule;45 302 01;;molette;84;
197071 ;0,00 ;;;incomplet;;A5;4;INDIVIDU;0,70;;;non ;4512;673;;;;>6;4;losanges;;oui;épaule;45 302 01;;molette;84;
197071 ;0,00 ;;;incomplet;LIND;;4;INDIVIDU;1,20;;;non ;4513;674;;;;>7;2;chevrons;;oui;indéterminée;45 302 01;;molette;84;
197071 ;0,00 ;;;incomplet;AIND;;4;INDIVIDU;;;;non ;4514;675;;;;>4;>=4;losanges;;oui;épaule;45 302 01;;molette;84;
197071 ;0,00 ;Au moins 2 passages superposés.;;complet;A7;;;INDIVIDU;;3,75;;oui;4515;676;;;;11;>=5;losanges;;oui;indéterminée;45 302 01;;molette;80;
197071 ;0,00 ;;;incomplet;BIND;;;INDIVIDU;;;;non ;4516;677;;;;>1;1;oves;;oui;indéterminée;45 302 01;;molette;80;
197071 ;0,00 ;Non dessinée;;incomplet;IND;;;INDIVIDU;;;;non ;4517;678;;;;>2;>=1;indéterminé;;oui;indéterminée;45 302 01;;molette;80;
197071 ;0,00 ;Non dessinée;;incomplet;IND;;4;INDIVIDU;;;;non ;4518;679;;;;>7;>=1;indéterminé;;oui;indéterminée;45 302 01;;molette;72;
197071 ;0,00 ;;;incomplet;CIND;;;INDIVIDU;0,85;;;non ;4519;680;;;;>=15;2;bâtons;;oui;épaule;45 302 01;;molette;71;
197071 ;0,00 ;2 passages superposés.;;incomplet;A8;;;INDIVIDU;0,90;;;non ;4520;681;;;;>=11;4;losanges;;oui;épaule;45 302 01;;molette;71;
197071 ;0,00 ;;;incomplet;;A5;;INDIVIDU;;;;non ;4521;682;;;;>7;>=4;losanges;;oui;épaule;45 302 01;;molette;71;
197071 ;0,00 ;;;incomplet;;A3;;INDIVIDU;;;;non ;4522;683;;;;>7;>=5;losanges;;oui;épaule;45 302 01;;molette;71;
197071 ;0,00 ;;229;incomplet;B2;;;INDIVIDU;;;;non ;4523;684;;;;>3;1;oves;;oui;panse;45 302 01;;molette;71;
197071 ;0,00 ;;;incomplet;L4;;;INDIVIDU;1,05;;;oui;4524;685;;;;>10;2;chevrons;;oui;indéterminée;45 302 01;;molette;70;
197071 ;0,00 ;Il peut s’agir aussi de chevrons ou d’oves ?;;incomplet;;CD2;;INDIVIDU;0,65;;;non ;4525;686;;;;>=10;>=1;bâtons et triangles;;oui;épaule;45 302 01;;molette;70;
197071 ;0,00 ;;;incomplet;;H9;;INDIVIDU;1,05;;;non ;4526;687;;;;>8;3;carrés;;oui;indéterminée;45 302 01;;molette;70;
197071 ;0,00 ;;;incomplet;;C2;;INDIVIDU;0,85;;;non ;4527;688;;;;>11;2;bâtons;;oui;épaule;45 302 01;;molette;70;
197071 ;0,00 ;;;incomplet;;A5;;INDIVIDU;;;;non ;4528;689;;;;>7;>=4;losanges;;oui;épaule;45 302 01;;molette;70;
